FishKey,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90,Age_91,Age_92,Age_93,Age_94,Age_95,Age_96,Age_97,Age_98,Age_99,Age_100,Age_101,Age_102,Age_103,Age_104,Age_105,Age_106,Age_107,Age_108,Age_109,Age_110,Age_111,Age_112,Age_113,Age_114,Age_115,Age_116,Age_117,Age_118,Age_119,Age_120,Age_121,Age_122,Age_123,Age_124,Age_125,Age_126,Age_127,Age_128,Age_129,Age_130,Age_131,Age_132,Age_133,Age_134,Age_135,Age_136,Age_137,Age_138,Age_139,Age_140,Age_141,Age_142,Age_143,Age_144,Age_145,Age_146,Age_147,Age_148,Age_149,Age_150,Age_151,Age_152,Age_153,Age_154,Age_155,Age_156,Age_157,Age_158,Age_159,Age_160,Age_161,Age_162,Age_163
75_JUNE_LAP02,2.930084834,3.398819257,3.863321314,4.395541212,4.95421339,5.599649051,6.307512096,7.035478874,8.074524479,9.099814898,9.976972542,11.18425466,12.75128779,13.84641223,14.99973169,16.30012584,17.35927518,18.516827,19.47969004,20.48064436,21.34087254,22.13655716,23.16502185,24.23157783,24.97012552,25.61556118,26.29803003,27.15931631,27.94442001,28.48616273,29.14112122,29.92728301,30.46796764,30.84676431,31.67630784,32.0804987,32.56510449,33.01373518,33.56500072,34.06124552,34.5955816,35.07489693,35.69070604,35.94147366,36.2991085,36.60066451,36.95935744,37.36883876,37.69896322,37.99311259,38.50946112,38.97713745,39.27975155,39.63103784,40.05110007,40.37593408,40.80340294,41.29541538,41.71018714,42.03396307,42.57041533,43.16823688,43.60205429,43.98085096,44.3628219,44.70564347,45.12676378,45.50344427,45.73939861,46.18168076,46.71178447,47.31172221,47.67676369,48.08307073,48.68406656,49.15491716,49.50937773,49.81410801,50.20560177,50.65211628,50.9875312,51.33564322,51.79485482,52.16941912,52.54080915,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76_JUNE_LAP01,2.74739581,3.520120976,3.938329931,4.474310374,5.058360811,5.647218248,6.221654686,6.869397866,7.956981499,9.026538884,10.12133302,11.20410965,12.33255278,13.39970666,14.50892179,16.26828361,17.65149771,18.76191459,19.99490995,21.15219508,21.887666,22.62674217,23.45234433,24.42335823,25.46167012,26.28847403,26.90136646,27.4854169,28.07066909,28.63428977,28.94914824,29.40340969,29.77595215,30.43931808,30.7601853,31.30097274,31.82373393,32.39576687,32.72744983,33.14806229,33.56747299,33.9556382,34.38346116,34.82330161,35.18502832,35.64770202,36.02144623,36.46369018,36.88790789,37.37822183,37.90819353,38.42494597,39.04264541,39.44763511,39.84421257,40.32250902,40.75273547,41.30794391,41.73336337,42.3462558,43.02644623,43.49392693,43.88930263,44.38802883,44.93482502,45.34582348,45.78686568,46.28559188,46.74706383,47.20012353,47.56906074,47.87069996,48.01490994,48.45715389,48.77201236,49.25631756,49.758649,50.06990222,50.41360268,50.89550438,51.30770459,51.77158004,52.04077201,52.46018271,52.71495368,53.0598559,53.34346887,53.72081833,53.9659753,54.38899125,54.77475296,55.05716418,55.3491894,55.81546835,56.16517756,56.53772002,57.14340196,57.46306742,57.78994339,58.14806485,58.52180906,58.87151827,59.25487648,59.74879568,60.19584663,60.49508235,60.83878281,61.06591354,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77_JUNE_LAP01,3.61956026,4.260370614,4.760136054,5.619732611,6.605936412,7.668770915,8.691624182,9.588980795,11.04385352,12.04227381,13.01515053,14.37451253,15.74942279,17.53858306,19.21557376,20.72930775,21.93651893,23.1348454,24.53640981,25.64033614,26.32668068,27.14518541,27.95591601,28.54119687,29.35748042,30.1382251,30.86899323,31.51202477,32.00290549,32.55708983,33.10905299,33.64991026,34.10747328,34.44065024,34.81047667,35.15587012,35.34355981,35.69339561,36.02435139,36.42194257,36.88839031,37.26154851,37.56807131,37.94456127,38.27995941,38.55094334,38.92188036,39.37277984,39.7725922,40.20794342,40.51224505,40.79988782,41.13861773,41.3940534,41.79053398,42.08150853,42.50020091,42.79783899,43.05105348,43.35091275,43.60968019,43.91176063,44.24271641,44.50592621,44.88019499,45.26668027,45.54099596,45.89971649,46.1951334,46.49499266,46.88258852,47.27906911,47.60002958,47.90544179,48.2219599,48.48294852,48.84166905,49.03380109,49.2959003,49.76234805,50.20769458,50.62305519,51.10394061,51.41601636,51.79139573,52.14234213,52.55548156,52.94196684,53.41507812,53.86153525,54.30355001,54.56231745,54.91437444,55.21090193,55.60516134,56.01607959,56.44809905,56.88900322,57.37544158,57.92407298,58.38718895,58.97802276,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78_JUNE_LAP01,2.198603491,2.566979082,3.022031284,3.496585722,4.037231076,4.737144699,5.456560561,6.153223812,6.706870656,7.398116619,8.265966175,9.169569832,9.93124054,11.02119891,12.2281707,13.5142349,14.80679984,16.10369861,17.37351095,18.53714443,19.16554985,20.06048585,20.86766178,21.65533547,22.40942197,23.15050699,24.00752197,24.66409729,25.20365918,25.92524196,26.56231504,27.16255056,27.7725372,28.28717957,29.08352093,29.56132574,30.26448973,31.05107997,31.74232593,32.36531406,33.01105481,33.49752728,33.86915324,34.1974409,34.59832022,34.89518761,35.17905351,35.59943507,35.98731289,36.41202828,36.99167811,37.37738902,37.62008353,37.87686299,38.25282278,38.65261865,39.00474237,39.24310305,39.57139071,39.9040122,40.20629688,40.57792284,40.89320901,41.17274107,41.45877389,41.85423592,42.17060554,42.48155788,42.94527774,43.23347747,43.50867571,43.80012581,44.11974581,44.33102004,44.6441393,44.96809312,45.3343018,45.73518112,46.01037936,46.31916478,46.7915523,47.21626769,47.37986979,47.6301485,47.99744064,48.29539148,48.5890085,48.97363595,49.24233344,49.71688788,50.11668374,50.38971507,50.81551391,51.19689099,51.57610116,51.91630686,52.25542909,52.65630841,53.00626522,53.37464081,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_JUN_LAP01,2.907009292,3.529300239,4.213259658,4.807519481,5.521752513,6.029676475,6.657573647,7.600540649,8.582751224,9.873304161,10.96988172,12.47122871,13.90417975,14.75744716,15.64435191,16.91584369,18.34206726,19.732411,20.87608085,22.00853824,22.84498698,23.56258374,24.54143058,25.67837296,26.50360925,27.10796027,27.66185528,28.10362579,28.66424826,29.14862608,29.6330039,30.21829376,30.85964587,31.52790786,32.13786511,32.62448542,33.23668517,33.8511274,34.28617044,34.8490354,35.42871904,36.05773746,36.5152054,36.98276454,37.67120894,38.12755563,38.55474996,38.87206228,39.47417082,39.79596812,40.19401007,40.51692862,41.04167126,41.36346856,41.81308778,42.06536789,42.35577034,42.61814165,42.88724044,43.10364072,43.45907537,43.7169617,44.09482125,44.41213357,44.79335686,45.19588379,45.74865755,46.07606108,46.58847002,46.89905487,47.15245623,47.72092742,48.11672688,48.54167872,48.99578292,49.40391609,49.74477455,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84_FEB_LAP02,1.938037781,2.196898974,2.545171834,2.895607878,3.168890308,3.536631836,3.891394252,4.228851184,4.618945628,5.045814226,5.580121035,6.23196092,6.849189838,7.228468355,7.702927033,8.400914875,9.065012811,9.66277306,10.29370215,10.83954595,11.4921069,12.00045548,12.6328267,13.07700078,13.49377451,13.82402082,14.0605291,14.31073755,14.54652477,14.69578457,14.87677108,15.16303262,15.33104003,15.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85_JAN_LAP01,2.287346881,2.804204206,3.44267502,4.141952577,5.053072986,5.510104321,5.964193394,6.421224729,6.978292966,7.701108618,8.274849672,8.818187353,9.673404787,10.89052042,12.09488626,13.09819754,14.24764115,15.32352822,16.0522284,16.63970001,17.31249721,17.94410275,18.46978686,18.88758803,19.34167711,19.63099952,19.91836042,20.32046954,20.66079115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86_JAN_LAP02,1.828761297,2.218866825,2.702993558,3.241553621,3.788361158,4.307127282,4.84403785,5.672909003,6.652708933,7.606116946,8.52406082,9.152518351,10.03664758,10.70386824,11.36778991,12.17274339,12.97027414,13.68120641,14.28244728,14.84904875,15.46595982,16.0795719,16.91091729,17.32906423,17.63422078,17.88659349,18.18762629,18.39628739,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87_JAN_LAP02,2.354539611,2.866913341,3.377517213,3.91997852,4.364212738,5.023484636,5.680101748,6.399548799,7.02873312,7.682695446,8.305685266,9.017167958,9.780861445,10.39146226,11.03126573,11.81265779,12.45511604,13.2825244,14.0311741,14.72938286,15.51165985,16.15057839,16.74613542,17.31425966,17.85406618,18.2522841,18.61333502,18.95137779,19.41242566,19.79117515,20.16992464,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88_JAN_LAP02,2.400340322,2.827790132,3.280840384,3.686568607,4.193922828,4.651627706,5.114762981,5.71520972,6.397888182,7.228738901,7.902883883,8.626678207,9.516487521,10.38224794,11.04708366,11.77785993,12.37597935,12.81273842,13.38137854,13.94769136,14.45892443,14.9437813,15.37123111,15.76842585,16.0477034,16.26026465,16.53799066,16.78701315,17.0127625,17.3122101,17.576748,17.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89_JAN_REST,2.082034772,2.601311115,3.003567437,3.361128612,3.830833973,4.228214461,4.810876649,5.746224177,6.564551684,7.382879191,8.259716709,9.164183954,10.05808689,10.86016162,11.53058882,12.36435647,13.27857538,14.13103373,15.05581695,15.70511554,16.47305943,17.05815953,17.58474962,18.06258138,18.52984882,18.96623598,19.37824397,19.73661779,20.20794843,20.62727017,20.9401362,21.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_JUN_LAP02,2.792167228,3.517970366,4.036401179,4.715074244,5.379608286,5.853265529,6.40233089,6.950217999,7.759677019,8.81892543,10.04430735,11.11887304,12.06736578,13.15724873,14.00794657,15.06130372,16.22541655,17.36007308,18.1742451,19.03201245,19.83793671,20.69688231,21.57114518,22.42184302,23.36208799,24.44490144,25.71859169,26.66237142,27.60850765,28.58410018,29.51374089,30.44455985,31.1161634,31.66287226,32.20368986,32.90710621,33.29946408,33.63526585,33.93454182,34.43765536,34.87360855,35.49572552,36.16732907,36.58325198,36.91080599,37.35618519,37.82277292,38.2222003,38.669936,38.96096421,39.35921333,39.39338263,39.83051407,40.08030346,40.43024426,40.73069848,40.9946269,41.34103294,41.60613961,41.89127655,42.12457042,42.56877137,42.88925587,43.3582001,43.65747607,43.98267358,44.47046985,44.88639275,45.14678641,45.52264875,46.03872306,46.41105064,46.82108228,47.16984483,47.59755025,48.04057295,48.42114829,48.91954883,49.26124186,49.57936986,50.07894864,50.52668435,50.92964648,51.23363546,51.55529821,51.92173453,52.22572351,52.60394235,52.90086182,53.2366636,53.58778265,53.99545779,54.40195468,54.82259058,55.11361879,55.41878602,55.881839,56.14812391,56.46978667,56.7431411,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91_JAN_LAP01,1.475247068,1.877944043,2.281496001,2.670513249,3.035590974,3.478472148,3.980347147,4.544635902,5.292745995,6.133194247,6.918068606,7.791006211,8.880254505,9.777131632,10.7825916,11.78548661,12.5088022,13.42876386,14.51459223,15.45079857,16.39726471,17.45487863,17.93366909,18.50223276,18.96819848,19.55044187,20.1865492,20.71236372,21.31683668,21.82213161,22.32315162,22.82502662,23.2525181,23.62700064,23.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92_JAN_LAP02,1.916274055,2.400499105,2.816881767,3.357924818,3.853174257,4.372168531,4.878442358,5.853676698,6.726299425,7.369106059,8.102651888,8.731042015,9.25173235,9.942028656,10.47628747,11.27089145,12.13503388,12.96610314,13.65555142,14.23221172,14.91487576,15.70693565,16.48966721,17.20455638,17.77273639,18.31462747,18.982875,19.51543775,20.07852958,20.69843941,21.33954998,21.77119718,22.34955355,22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_JAN_LAP01,2.29915603,2.831839894,3.413186558,4.040589087,4.708833608,5.207627308,5.830684943,6.413769564,7.128938928,8.025724814,8.878192792,9.879256106,10.66307478,11.60070265,12.32282385,13.21787178,13.98952475,14.9280216,15.57541064,16.17239892,16.7450558,17.26904987,17.78000927,18.19190512,18.84363904,19.53360803,20.03848458,20.45646327,21.00565773,21.50618939,21.91374034,22.36474021,22.77402912,23.18244905,23.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_JAN_LAP01,1.091116501,1.480785052,1.851184279,2.187326931,2.504200258,2.958813567,3.334922224,3.705321451,4.033613636,4.602415532,5.260427261,5.792831545,6.350928261,7.133833756,7.803978023,8.376348312,9.082176511,9.967138056,10.5409357,10.9827028,11.33454638,11.73634747,12.13101177,12.67983066,12.97600731,13.34783389,13.64757893,13.97943951,14.27989823,14.54752773,14.74735775,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_JAN_LAP01,2.085176161,2.478477967,2.869258607,3.263400801,3.738220289,4.339098047,5.063512911,5.759354568,6.561085171,7.555264735,8.558688573,9.351174903,10.16719211,11.1302773,12.34547903,13.34302015,14.25568203,14.95404486,15.85073936,16.6717989,17.19283975,17.70463633,18.27862166,18.75848348,19.17279499,19.63837021,20.07117027,20.46951441,20.81743524,21.16787723,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96_JAN_LAP01,1.606014403,1.972157023,2.234992608,2.641895826,3.128211935,3.659505257,4.398818186,4.990549637,5.675046589,6.216178676,6.889431324,7.511381839,8.19658156,8.854373291,9.634446819,10.31472716,10.96830228,11.54176173,12.06602737,12.45184752,12.88686149,13.25511242,13.52427292,13.79483897,14.01831949,14.25093601,14.54117959,14.81385394,15.01414309,15.26081499,15.51943396,15.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97_JAN_LAP01,1.802452953,2.086772336,2.383984483,2.773481681,3.247121131,3.806938532,4.575754429,5.228535447,5.682496467,6.17717148,6.679310724,7.225556795,7.716838974,8.341798764,8.917901762,10.40056967,11.25217068,11.83573791,12.2903775,12.6819104,13.06190766,13.44529776,13.75133128,13.9983295,14.32811284,14.60496799,14.84653768,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98_JAN_LAP02,2.087675562,2.466723496,3.006269204,3.542400066,4.360255744,4.914314548,5.60325978,6.431359996,7.27482702,7.986822464,8.73808864,9.663511974,10.49075848,11.4076447,12.23915976,13.14067917,13.94231433,14.80627043,15.46618947,15.99122208,16.71090093,17.48948587,18.1118416,18.75639383,19.35655306,19.82694813,20.10696553,20.42027767,20.7839588,21.14166394,21.46778176,21.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99_JAN_LAP01,1.599797407,1.921237991,2.283144967,2.759579467,3.296331796,3.762840577,4.20262627,4.697385173,5.357063712,6.187770019,7.036037214,7.883540891,8.748605456,9.543426473,10.30388923,11.29493407,11.84237564,12.43562821,12.91358975,13.33886862,13.94281043,14.43756933,14.91553087,15.28583653,15.70348023,16.03026543,16.39369944,16.72582926,17.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9_JUN_LAP01,2.713803932,3.259392293,3.877060418,4.704314315,5.4395279,6.193593115,6.867816131,7.559781857,8.288341925,9.014684154,9.853027246,10.60487462,11.53082235,12.99126924,14.48276588,15.57726936,16.57751469,17.97253534,19.44296251,20.62063495,21.60202865,22.51134258,23.49828088,24.21353391,25.00641131,25.6451489,26.18962834,26.70194912,27.15438825,27.65561983,28.06259327,28.5383197,28.95527341,29.47424771,29.92557792,30.37358137,30.82380266,31.36051966,31.89834559,32.40290393,32.86865009,33.26786109,33.75467672,34.24038343,34.72054555,35.14637061,35.47793752,35.92039637,36.25639896,36.59240155,36.90733467,37.30876351,37.66029097,37.96302597,38.30457316,38.66718981,38.97879617,39.26489739,39.56208779,39.86260496,40.17421132,40.45476794,40.83623622,41.16891205,41.53818223,41.88970969,42.23458363,42.48741726,42.78349875,43.32243359,43.70944648,44.03103311,44.38256057,44.75293966,45.11112064,45.37171671,45.67888739,46.0049097,46.25330766,46.53053752,46.8033317,47.05394749,47.31897923,47.63502127,47.87898355,48.07526229,48.33031376,48.66409851,48.88588239,49.23186526,49.54679838,49.79297849,50.08018862,50.33634901,50.60692535,50.92962091,51.15251372,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
